,Date,Headline,Alternate Headline,Link
10,2019-03-02,"
					 					 Neelachal Ispat Nigam starts production of special grade steel billet					 ",The company is also planning to market its own brand of TMT,https://www.business-standard.com/article/companies/neelachal-ispat-nigam-starts-production-of-special-grade-steel-billet-119030200035_1.html
11,2019-03-02,"
					 					 Localisation will help us compete in volume segment: Skoda's Zac Hollis					 ",The cars to be launched under the India 2.0 program will be in category of mid-size SUVs,https://www.business-standard.com/article/companies/localisation-will-help-us-compete-in-volume-segment-skoda-s-zac-hollis-119030200023_1.html
12,2019-03-02,"
					 					 Mercedes-Benz V-Class is more suited for business than pleasure					 ",No surprise then that Mercedes-Benz has been leading the luxury pack for the last four years,https://www.business-standard.com/article/companies/mercedes-benz-v-class-is-more-suited-for-business-than-pleasure-119030101243_1.html
13,2019-03-02,"
					 					 L&T; shelves plan to sell 14-acre factory land in Bengaluru, say sources					 ",Sources said the firm was going back to its earlier plan to develop the land on its own through its arm L&T Realty,https://www.business-standard.com/article/companies/l-t-shelves-plan-to-sell-14-acre-factory-land-in-bengaluru-say-sources-119030101228_1.html
14,2019-03-02,"
					 					 Debt-laden Jet Airways removes two more planes, 21 on ground so far					 ","Aircraft lessors have been supportive of the company's efforts in this regard, it said.",https://www.business-standard.com/article/companies/debt-laden-jet-airways-removes-two-more-planes-21-on-ground-so-far-119030101167_1.html
15,2019-03-02,"
					 					 Lenders seek clarifications on NBCC bid to takeover Jaypee Infratech					 ","NBCC has promised to deliver flats to home buyers in four years. It has also offered 1,400 acre land worth Rs 6,000 crore as well as Yamuna Expressway highway to lenders",https://www.business-standard.com/article/pti-stories/lenders-seek-clarifications-on-nbcc-bid-to-takeover-jaypee-infratech-119030101087_1.html
16,2019-03-02,"
					 					 Southeast Asia replaces Pak in Zee5's growth plan due to border tensions					 ","During India-Pakistan tension, films and sports are usually the first to be hit by bans. Businesses take proactive steps to ensure least damage",https://www.business-standard.com/article/companies/southeast-asia-replaces-pak-in-zee5-s-growth-plan-due-to-india-pak-tension-119030101091_1.html
17,2019-03-02,"
					 					 India's 70% companies have used gig workers in 2018, says report					 ","This informal space started getting recognition across the globe and emerged as the gig economy where workers come, gig and leave.",https://www.business-standard.com/article/companies/india-s-70-companies-have-used-gig-workers-in-2018-says-report-119030100933_1.html
18,2019-03-02,"
					 					 Tata Steel bets big on downstream after Bhushan Steel, Usha Martin takeover					 ","Firm aims to achieve at least 30% volume sales from downstream products by 2025, ramp up India crude steel capacity to 30 mtpa from 18.6 mtpa currently",https://www.business-standard.com/article/companies/tata-steel-bets-big-on-downstream-after-bhushan-steel-usha-martin-takeover-119030100840_1.html
19,2019-03-02,"
					 					 Madras HC refuses interim order for Vedanta to access Sterlite plant					 ","Vedanta sought access in order to maintain the plant, said it did not intend to run it; matter posted for hearing on March 27",https://www.business-standard.com/article/companies/madras-hc-refuses-interim-order-for-vedanta-to-access-sterlite-plant-119030100836_1.html
20,2019-03-02,"
					 					 Nalco declares interim dividend of Rs 4.50 per share for the current fiscal					 ",Shares of the company were trading 4.25 per cent higher at Rs 52.75 apiece on BSE,https://www.business-standard.com/article/pti-stories/nalco-declares-interim-dividend-of-rs-4-50-per-share-119030100290_1.html
21,2019-03-02,"
					 					 L&T; to seek expert opinion to review Cognizant bribery case probe					 ",L&T said its management presented all details of its construction contracts with Cognizant as well as details regarding the ongoing proceedings before the US Department of Justice,https://www.business-standard.com/article/companies/l-t-to-seek-expert-opinion-to-review-cognizant-bribery-case-probe-119030100265_1.html
22,2019-03-02,"
					 					 Merger of Railway and Union Budget: How it stands after five years					 ","Raising investments, bringing modern technology, improving connectivity to the Northeast and the overall infrastructure were some of the achievements Railway Minister Piyush Goyal presented on Friday",https://www.business-standard.com/article/economy-policy/merger-of-railway-and-union-budget-how-it-stands-after-five-years-119030200036_1.html
23,2019-03-02,"
					 					 Ordinance to allow voluntary use of Aadhaar to rekindle privacy debate					 ","The 'voluntary' nature of Aadhaar has been a contentious issue, with most industry players creating conditions more conducive for Aadhaar to be used as a proof of identification",https://www.business-standard.com/article/economy-policy/ordinance-to-allow-voluntary-use-of-aadhaar-to-rekindle-privacy-debate-119030200024_1.html
24,2019-03-02,"
					 					 Manufacturing PMI hits 14-month high in February on export orders					 ","Amid reports of successful advertising efforts, supportive government policies and strengthening demand conditions, inflows of new work at Indian goods producers continued to expand during February",https://www.business-standard.com/article/economy-policy/manufacturing-pmi-hits-14-month-high-in-february-on-export-orders-119030200015_1.html
25,2019-03-02,"
					 					 GST collections drop to Rs 97,247 cr in Feb; rate cuts may have hit mop-up					 ","Experts said the reduction of rates for 23 items that took effect from January 1, 2019, could have had downward impact on revenue to some extent",https://www.business-standard.com/article/economy-policy/gst-collections-drop-to-rs-97-247-cr-in-feb-rate-cuts-may-have-hit-mop-up-119030200008_1.html
26,2019-03-02,"
					 					 Sugar stocks jump by 10% following govt's decision to provide soft loans					 ","With the highest ever cane arrears, estimated to be over Rs 20,000 crore, the sugar industry is passing through a difficult phase",https://www.business-standard.com/article/economy-policy/sugar-stocks-jump-by-10-following-govt-s-decision-to-provide-soft-loans-119030101237_1.html
27,2019-03-02,"
					 					 Software policy's new registry to be integrated with govt's e-marketplace					 ",Industry welcomes move to 'product' in service-based sector,https://www.business-standard.com/article/economy-policy/software-policy-s-new-registry-to-be-integrated-with-govt-s-e-marketplace-119030101083_1.html
28,2019-03-02,"
					 					 SKA focuses on strategies, technology that can eliminate manual scavenging					 ",Swachh Bharat Abhiyan may have increased access to toilets but it has not been able to eliminate manual scavenging,https://www.business-standard.com/article/beyond-business/ska-focuses-on-strategies-technology-that-can-eliminate-manual-scavenging-119030101250_1.html
29,2019-03-02,"
					 					 CHESS #1342					 ",The Aeroflot Open saw Kulaots Kaido pull off a stunning victory with 7 points from 9 rounds,https://www.business-standard.com/article/beyond-business/chess-1342-119030101166_1.html
30,2019-03-02,"
					 					 Reignited nepotism					 ","From brand endorsements to celebrity alliances, Bollywood is the ultimate ticket to fame, glamour and super success",https://www.business-standard.com/article/opinion/reignited-nepotism-119030200047_1.html
31,2019-03-02,"
					 					 One world, two nuts					 ","Why hasn't North Korea, which lays claim to all of South Korea, behaved like Pakistan, which lays claim to only a very tiny portion of India?",https://www.business-standard.com/article/opinion/one-world-two-nuts-119030200046_1.html
32,2019-03-02,"
					 					 Who wins if India and Pakistan fight?					 ","A hundred years later, the difference lies in the amplification of lies and propaganda on social media where conflicting narratives and fake news are competing for eyeballs",https://www.business-standard.com/article/opinion/who-wins-if-india-and-pakistan-fight-119030200045_1.html
33,2019-03-02,"
					 					 Imran Khan's choice: Lead or follow on					 ","In last 50 years, Pakistan has lost face, support and economic status. Balakot has given Khan a chance to change that",https://www.business-standard.com/article/opinion/imran-khan-s-choice-lead-or-follow-on-119030200040_1.html
34,2019-03-02,"
					 					 Oscar myopia					 ",Roma might have been robbed of the Best Picture award but it managed to win the Oscar for Best Foreign Language film in a crowded category that had the captivating Polish movie and more,https://www.business-standard.com/article/opinion/oscar-myopia-119030101219_1.html
35,2019-03-02,"
					 					 Speciality wines					 ","A variant of botrytised wines is the Tokaji Eszencia, made from wine grapes in Hungary",https://www.business-standard.com/article/opinion/speciality-wines-119030101155_1.html
36,2019-03-02,"
					 					 Life in cantonment					 ",The lure of the Army remains strong among children of defence personnel,https://www.business-standard.com/article/opinion/life-in-cantonment-119030101146_1.html
37,2019-03-02,"
					 					 Bitter death					 ",Sassoon also served on the frontlines in France and was even decorated for his service,https://www.business-standard.com/article/opinion/bitter-death-119030101139_1.html
38,2019-03-02,"
					 					 Zaid crops to the rescue					 ","Given the uncertainty of agrarian life, zaid crops can substantially pad farmer profits, boost yields and improve their quality of life",https://www.business-standard.com/article/opinion/zaid-crops-to-the-rescue-119030101133_1.html
39,2019-03-02,"
					 					 Arthur Moore and Indo-Pak peace					 ","Moore died in the hope for ""real peace between India and Pakistan"". That remains the flickering faith of the millions who wished Abhinandan a speedy release",https://www.business-standard.com/article/opinion/arthur-moore-and-indo-pak-peace-119030101127_1.html
40,2019-03-02,"
					 					 Some deterrence mathematics					 ",We should consider the effects of the Balakot strike,https://www.business-standard.com/article/opinion/some-deterrence-mathematics-119030101122_1.html
41,2019-03-02,"
					 					 A film reveals its maker's worldview, says Gully Boy director Zoya Akhtar					 ","Every movie has changed her, but Gully Boy more so than any other, Akhtar tells Urvi Malvania & Arundhuti Dasgupta",https://www.business-standard.com/article/opinion/a-film-reveals-its-maker-s-worldview-says-gully-boy-director-zoya-akhtar-119030101112_1.html
42,2019-03-02,"
					 					 Congratulations, India and Pakistan! We both won-lost the war-not-war					 ","The official statements were clear as mud, but I figured out the technical terms",https://www.business-standard.com/article/opinion/congratulations-india-and-pakistan-we-both-won-lost-the-war-not-war-119030100889_1.html
43,2019-03-02,"
					 					 The week's takeaways: New strengths on display, but old pain points remain					 ","India's new diplomatic heft is encouraging, but news-distorting nationalism on TV, absence of a clear military win, ageing armament, and chinks in J&K policy need to be pondered over, writes T N Ninan",https://www.business-standard.com/article/opinion/the-week-s-takeaways-new-strengths-on-display-but-old-pain-points-remain-119030100761_1.html
44,2019-03-02,"
					 					 Uber and Lyft said to offer drivers a chance to participate in IPOs					 ",The millions of drivers who ferry passengers around for the services are independent contractors,https://www.business-standard.com/article/markets/uber-and-lyft-said-to-offer-drivers-a-chance-to-participate-in-ipos-119030200054_1.html
45,2019-03-02,"
					 					 Affordable housing business likely to boost outlook for Bandhan Bank					 ",Impact of RBI restriction on branch expansion offset by deposit base,https://www.business-standard.com/article/markets/affordable-housing-business-likely-to-boost-outlook-for-bandhan-bank-119030200001_1.html
46,2019-03-02,"
					 					 China to beat Asia pack on MSCI boost; CSI 300 Index rises over 2%					 ",Development expected to impact overseas flows into regional and emerging markets over time,https://www.business-standard.com/article/markets/china-to-beat-asia-pack-on-msci-boost-csi-300-index-rises-over-2-119030101275_1.html
47,2019-03-02,"
					 					 Today's picks: From Coal India to Infosys, hot stocks to buy on Friday					 ","For Coal India, keep a stop at Rs 231 and go short",https://www.business-standard.com/article/markets/today-s-picks-from-coal-india-to-infosys-hot-stocks-to-buy-on-friday-119030100040_1.html
48,2019-03-02,"
					 					 Five entries shortlisted for Business Standard B-School Project Award 2018					 ",Finals to decide winner and two runners-up of the coveted Business Standard Best B-School Project Award,https://www.business-standard.com/article/management/five-entries-shortlisted-for-business-standard-b-school-project-award-2018-119030200018_1.html
49,2019-03-02,"
					 					 What do the rich and famous do when they aren't working? They work out					 ","Today's HNI is a fitness freak, ready to go to any length to look good and feel great. A look at some of India's best fitness trainers who give personalised sessions to the country's who's who",https://www.business-standard.com/article/pf/what-do-the-rich-and-famous-do-when-they-aren-t-working-they-work-out-119030100287_1.html
50,2019-03-02,"
					 					 Want to renovate home? You can claim tax benefit on a top-up home loan					 ","This benefit is, however, available only if the borrower uses the money for home repair and renovation",https://www.business-standard.com/article/free-newsletter/a-snapshot-of-home-loan-rates-and-charges-offered-by-various-banks-119030100213_1.html
51,2019-03-02,"
					 					 India will work with OIC to build bridges of understanding: Sushma Swaraj					 ","She said the OIC members constitute more than one fourth of the members of the United Nations, and nearly a quarter of the humanity.",https://www.business-standard.com/article/current-affairs/india-will-work-with-oic-to-build-bridges-of-understanding-sushma-swaraj-119030200066_1.html
52,2019-03-02,"
					 					 North India may experience 'above normal' summer this year, says IMD					 ","In the rest of the country, the temperatures are expected to be normal over most subdivisions",https://www.business-standard.com/article/current-affairs/north-india-may-experience-above-normal-summer-this-year-says-imd-119030200063_1.html
53,2019-03-02,"
					 					 Former finance secretary Jha joins 15th Finance Commission as member					 ","Jha, a 1982 batch IAS officer of Manipur cadre, superannuated as a finance secretary to the Government of India on February 28",https://www.business-standard.com/article/current-affairs/former-finance-secretary-jha-joins-15th-finance-commission-as-member-119030200055_1.html
54,2019-03-02,"
					 					 India cheers as IAF pilot Abhinandan Varthaman returns home from Pakistan					 ",Leaders cutting across party lines welcomed the pilot's return and lauded him for his poise and courage and for making the country proud,https://www.business-standard.com/article/current-affairs/india-cheers-as-iaf-pilot-abhinandan-varthaman-returns-home-from-pakistan-119030200044_1.html
55,2019-03-02,"
					 					 Leaders welcome IAF pilot Varthman back to country, hail his courage					 ",Union Ministers Rajnath Singh and Ravi Shankar Prasad too lauded the pilot for his bravery and welcomed him back to the country,https://www.business-standard.com/article/pti-stories/leaders-welcome-abhinandan-back-to-country-hail-his-courage-119030101246_1.html
56,2019-03-02,"
					 					 From law and order to counter-terrorism, CRPF is juggling multiple roles					 ","CRPF is engaged in various tasks, from law and order, internal security and counter-terrorism operations to election duties. Yet, the personnel feel they do not get their due",https://www.business-standard.com/article/current-affairs/from-law-and-order-to-counter-terrorism-crpf-is-juggling-multiple-roles-119030101238_1.html
57,2019-03-02,"
					 					 Sonchiriya: A tale of wronged dacoits minus the hackneyed Robin Hood spin					 ","Sonchiriya is that rare Bollywood film, one that soars wildly above others in its genre, writes Ritwik Sharma",https://www.business-standard.com/article/current-affairs/sonchiriya-a-tale-of-wronged-dacoits-minus-the-hackneyed-robin-hood-spin-119030101234_1.html
58,2019-03-02,"
					 					 Adidas Ultraboost19: A encouraging runners and subtle style statements					 ",The Ultraboost 19 has one of the most understated designs for a launch of this magnitude,https://www.business-standard.com/article/current-affairs/adidas-ultraboost19-a-encouraging-runners-and-subtle-style-statements-119030101206_1.html
59,2019-03-02,"
					 					 Mouthful of goodness: The finest of artisanal chocolate and cheese in India					 ","If there's one thing Arun Viswanathan understands, it's how nostalgia and food trends help sell chocolates",https://www.business-standard.com/article/current-affairs/mouthful-of-goodness-the-finest-of-artisanal-chocolate-and-cheese-in-india-119030101186_1.html
60,2019-03-02,"
					 					 Haryana's changes to land-preservation law draws Supreme Court's ire					 ","Court stays implementation of amendment which took away forest cover from Aravali region in Gurugram, Faridabad",https://www.business-standard.com/article/current-affairs/sc-slams-haryana-for-making-changes-to-the-state-s-land-preservation-act-119030101180_1.html
61,2019-03-02,"
					 					 Opposition indulging in petty politics that is benefiting enemy: PM Modi					 ","Visakhapatnam was a 'dream city' of Andhra youth and the Centre had accorded priority to fulfil their aspirations, Modi said",https://www.business-standard.com/article/pti-stories/oppn-indulging-in-petty-politics-that-is-benefiting-enemy-pm-119030101149_1.html
62,2019-03-02,"
					 					 Rahul Gandhi promises 500 sq ft houses for slum-dwellers in Mumbai					 ","At present, 269 sq ft houses are provided under the slum redevelopment projects in the city.",https://www.business-standard.com/article/pti-stories/rahul-promises-500-sq-ft-houses-for-slum-dwellers-in-mumbai-119030101151_1.html
63,2019-03-02,"
					 					 'Kumbha' book review: An overly simple explainer of mega event in Prayagraj					 ","This year's Kumbh, for instance, is significant on various levels, the first being the focus on sanitation and cleanliness",https://www.business-standard.com/article/current-affairs/kumbha-book-review-an-overly-simple-explainer-of-mega-event-in-prayagraj-119030101132_1.html
64,2019-03-02,"
					 					 Conductor Santiago Lusardi Girelli isn't afraid to experiment and innovate					 ",Ranjita Ganesan on a man who 'feels like an alchemist',https://www.business-standard.com/article/current-affairs/conductor-santiago-lusardi-girelli-isn-t-afraid-to-experiment-and-innovate-119030101115_1.html
65,2019-03-02,"
					 					 Playing on a TV news channel near you: War cries against Pakistan					 ",One wonders if the flak the Indian media has received will change anything at all,https://www.business-standard.com/article/current-affairs/playing-on-a-tv-news-channel-near-you-war-cries-against-pakistan-119030101102_1.html
66,2019-03-02,"
					 					 Kolkata, the living city: How citizens revived their culture and heritage					 ",Kolkata is aspiring to acquire the coveted Unesco World Heritage City tag,https://www.business-standard.com/article/current-affairs/kolkata-the-living-city-how-citizens-revived-their-culture-and-heritage-119030101116_1.html
67,2019-03-02,"
					 					 Forex reserves up by $944 mn to $399.21 bn as foreign currency assets swell					 ","In the previous week, the reserves had increased by $150.2 million to $398.272 billion",https://www.business-standard.com/article/pti-stories/forex-reserves-up-by-usd-944-mn-to-usd-399-21-bn-119030100906_1.html
68,2019-03-02,"
					 					 UKIBC backs India's stance on data localisation, seeks clarity on data					 ","The draft personal data protection Bill, introduced last year, has drawn mixed response from the industry.",https://www.business-standard.com/article/pti-stories/ukibc-supports-india-s-stance-on-data-localisation-but-seeks-clarity-on-sensitive-data-119030100826_1.html
69,2019-03-02,"
					 					 Effective competition important for fostering innovation, says CEA					 ",Subramanian said policies should be such that it promote moderate level of competition for promoting innovation.,https://www.business-standard.com/article/pti-stories/effective-competition-important-for-fostering-innovation-cea-119030100408_1.html
70,2019-03-02,"
					 					 India's sugar subsidies resulted in a glut: Brazil, Australia to WTO					 ","India's continued sugar subsidies to farmers have led to a ""glut"" and ""depressed"" global prices, said Australia",https://www.business-standard.com/article/pti-stories/brazil-aus-lodge-complaint-in-wto-over-india-s-sugar-subsidies-119030100414_1.html
71,2019-03-02,"
					 					 Amit Shah questions Pakistan PM Imran Khan's silence on Pulwama attack					 ","'The Pakistan PM should have at least criticised the Pulwama attacks', said Amit Shah",https://www.business-standard.com/article/pti-stories/shah-questions-imran-khan-s-silence-on-pulwama-terror-attacks-119030100243_1.html
72,2019-03-02,"
					 					 HBO's CEO, Richard Plepler, is leaving after 27 years and scores of Emmys					 ","HBO, under his watch, won more than 160 Emmys for series like ""Game of Thrones,"" ""Big Little Lies"" and ""Veep.""",https://www.business-standard.com/article/international/hbo-s-ceo-richard-plepler-is-leaving-after-27-years-and-scores-of-emmys-119030200064_1.html
73,2019-03-02,"
					 					 In rebuff to Donald Trump, Opec oil output drops further in February					 ","The drop of 300,000 barrels per day comes despite criticism from US President Donald Trump",https://www.business-standard.com/article/reuters/in-rebuff-to-trump-opec-oil-output-drops-further-in-february-119030101007_1.html
74,2019-03-02,"
					 					 Himalayas-born cyber tycoon Jay Chaudhry climbs into world's richest club					 ","He along with six other cybersecurity software tycoons to emerge with 10-figure fortunes in the past year are worth about $9.5 billion combined, according to the Bloomberg Billionaires Index",https://www.business-standard.com/article/international/himalayas-born-cyber-tycoon-jay-chaudhry-climbs-into-world-s-richest-club-119030200059_1.html
75,2019-03-02,"
					 					 Japan's Subaru plans biggest-ever global recall over brake lights					 ",Japan's sixth-largest automaker told Reuters on Friday that it was recalling nearly 2 million of its popular Impreza and Forester models,https://www.business-standard.com/article/reuters/japan-s-subaru-plans-biggest-ever-global-recall-over-brake-lights-119030100790_1.html
76,2019-03-02,"
					 					 Huawei invites US media outlets in open letter to check spy claims					 ",Huawei purchased full page adverts in major US newspapers on Thursday,https://www.business-standard.com/article/pti-stories/huawei-invites-us-media-to-see-for-itself-on-spy-claims-119030100508_1.html
77,2019-03-02,"
					 					 How cricket's original format is alive and kicking like never before					 ","In some ways, Virat Kohli's sheer box-office value and presence on the field is what's driving Test cricket",https://www.business-standard.com/article/sports/how-cricket-s-original-format-is-alive-and-kicking-like-never-before-119030101154_1.html
78,2019-03-02,"
					 					 New model launches marginally boost automobile sales in February					 ",Weak sentiments would have hit sales if it were not for new launches,https://www.business-standard.com/article/automobile/new-model-launches-marginally-boost-automobile-sales-in-february-119030200032_1.html
79,2019-03-03,"
					 					 Vande Bharat Express: How the idea one man dreamt for decades materialised					 ","Vande Bharat Express was flagged off by PM Modi om Feb 15, 2019",https://www.business-standard.com/article/current-affairs/vande-bharat-express-how-the-idea-one-man-dreamt-for-decades-materialized-119030300018_1.html
80,2019-03-03,"
					 					 New telecom policy to allocate 'non-commercial' spectrum at market price					 ",The need for a new telecom policy was felt in the wake of global transformation in the sector,https://www.business-standard.com/article/economy-policy/new-telecom-policy-to-allocate-non-commercial-spectrum-at-market-price-119030300014_1.html
81,2019-03-03,"
					 					 ICICI Bank case: ED grills Kochhars, others for second consecutive day					 ","Chanda Kochhar reached the ED's Mumbai office around 9 am and left in 40 minutes. The questioning of Deepak Kochhar and Dhoot, however, went on for 6-7 hours",https://www.business-standard.com/article/companies/icici-bank-case-ed-grills-kochhars-others-for-second-consecutive-day-119030300013_1.html
82,2019-03-03,"
					 					 India missing Rafale most now, feeling need of those fighter jets: PM Modi					 ",Says enemies within and outside the country are scared,https://www.business-standard.com/article/current-affairs/india-missing-rafale-most-now-feeling-need-of-those-fighter-jets-pm-modi-119030300012_1.html
83,2019-03-03,"
					 					 German carmakers to invest 60 billion euros in electric cars and automation					 ","Germany, together with a few other major European economies, is set to have a much higher share of electric vehicles among its new registrations than the EU average",https://www.business-standard.com/article/companies/german-carmakers-to-invest-60-billion-euros-in-electric-cars-and-automation-119030200782_1.html
84,2019-03-03,"
					 					 Data translators a big draw as companies make shift to large scale AI					 ","Even when the algorithms are perfect, it may not suit the business needs of a company, and this is where the translator fills in",https://www.business-standard.com/article/companies/data-translators-a-big-draw-as-companies-make-shift-to-large-scale-ai-119030200778_1.html
85,2019-03-03,"
					 					 Gujarat sees a surge in small drug firms eyeing regulated export venues					 ","Traditionally, small and medium players had focused on the semi-regulated markets such as Latin America and Africa, among others",https://www.business-standard.com/article/companies/gujarat-sees-a-surge-in-small-drug-firms-eyeing-regulated-export-venues-119030200766_1.html
86,2019-03-03,"
					 					 Bajaj Allianz to focus on living benefits, youth not buying life cover: CEO					 ",CEO Tarun Chugh says median age of Indians is 25 years and they are not looking for life insurance,https://www.business-standard.com/article/companies/bajaj-allianz-to-focus-on-living-benefits-youth-not-buying-life-cover-ceo-119030200751_1.html
87,2019-03-03,"
					 					 India eyes alternative markets for exporting tea meant to be shipped to Pak					 ",An exporter from south India said there are several instances when Indian exporters bill teas to an importer in Dubai,https://www.business-standard.com/article/companies/india-eyes-alternative-markets-for-exporting-tea-meant-to-be-shipped-to-pak-119030200737_1.html
88,2019-03-03,"
					 					 JSW Steel, Duferco International ink $700 million pact for five years					 ",For Duferco International Trading Holding the transaction assures a captive supply of various steel products from JSW over the term of the advance payment and supply agreement,https://www.business-standard.com/article/pti-stories/jsw-steel-duferco-international-ink-usd-700-mn-pact-119030200601_1.html
89,2019-03-03,"
					 					 CaratLane to open 40 more stores by March 2020 amid tepid jewellery sales					 ","CaratLane is eyeing a 56% jump in revenue at Rs 500 cr for FY19, from Rs 320 crore the previous year",https://www.business-standard.com/article/companies/caratlane-to-open-40-more-stores-by-march-2020-amid-tepid-jewellery-sales-119030200531_1.html
90,2019-03-03,"
					 					 Skoda wants a pie of India's volume segment car-market					 ",Localisation will help the company to drive cost down enabling cheaper cars,https://www.business-standard.com/article/companies/skoda-wants-a-pie-of-india-s-volume-segment-car-market-119030200511_1.html
91,2019-03-03,"
					 					 Aurobindo Pharma acquires 7 oncology products from US company for $300 mn					 ",The product portfolio is expected to generate a revenue of around $100 million for first 12 months after completion of the transaction for Aurobindo,https://www.business-standard.com/article/pti-stories/aurobindo-pharma-completes-300-mn-deal-to-acquire-7-oncology-products-from-us-based-firm-119030200324_1.html
92,2019-03-03,"
					 					 Jaguar's Indian revival choked on European diesel, China slump					 ",China's slowdown hit sales in what was once the carmaker's most important market,https://www.business-standard.com/article/companies/jaguar-s-indian-revival-choked-on-european-diesel-china-slump-119030200236_1.html
93,2019-03-03,"
					 					 Steel players ready capex plans to substitute cheap imports for industry					 ","During April to November 2018, India's finished steel imports surpassed exports by 0.7 million tonne",https://www.business-standard.com/article/economy-policy/steel-players-ready-capex-plans-to-substitute-cheap-imports-for-industry-119030200750_1.html
94,2019-03-03,"
					 					 RCEP countries agree to intensify negotiations to conclude trade pact					 ","The progress of negotiations were reviewed during a meeting of all the trade ministers of 16 countries in Cambodia, which concluded Saturday",https://www.business-standard.com/article/pti-stories/rcep-countries-agree-to-intensify-negotiations-to-conclude-trade-pact-this-year-119030200440_1.html
95,2019-03-03,"
					 					 The gold-guzzling predators and the hapless prey of dust-ridden Gurugram					 ",More predators have come together to cause havoc in perpetually troubled Gurugram,https://www.business-standard.com/article/beyond-business/the-gold-guzzling-predators-and-the-hapless-prey-of-dust-ridden-gurugram-119030200714_1.html
96,2019-03-03,"
					 					 Why our brick kilns need to modernise					 ","Due to their lack of access to capital, brick kilns use the cheapest inputs, technologies with minimal capital, and are among the most polluting in India's manufacturing landscape",https://www.business-standard.com/article/opinion/why-our-brick-kilns-need-to-modernise-119030200593_1.html
97,2019-03-03,"
					 					 New India's strategic doctrine					 ",The doctrine has sent a strong message that every future attempt to pursue jihad under the nuclear shield will further weaken the Pakistani state and its leadership,https://www.business-standard.com/article/opinion/new-india-s-strategic-doctrine-119030200592_1.html
98,2019-03-03,"
					 					 Quad has little relevance to India					 ","As a strategic necessity, the quadrilateral grouping comprising India, the United States, Japan and Australia is an idea whose time has yet to come",https://www.business-standard.com/article/opinion/quad-has-little-relevance-to-india-119030200588_1.html
99,2019-03-03,"
					 					 Every religion stands for peace and compassion					 ","It is a friendship of deep emotional bond that comes from shared struggle for freedom, and for a voice and a place in the world",https://www.business-standard.com/article/opinion/every-religion-stands-for-peace-and-compassion-119030200585_1.html
