,Date,Headline,Alternate Headline,Link
35,2019-01-01,"
					 					 Sumitra Mahajan urges MPs to resolve to not enter Well of the House in 2019					 ",She also indicated that there was a rule which prohibited members from entering the Well of the House and they should comply with it,https://www.business-standard.com/article/opinion/sumitra-mahajan-urges-mps-to-resolve-to-not-enter-well-of-the-house-in-2019-118123100916_1.html
36,2019-01-01,"
					 					 Letter to BS: What is the politics of Meghalaya about, apart from income?					 ","Those who contest elections in Meghalaya, belong to Scheduled Tribes category and need not pay income tax or file income tax",https://www.business-standard.com/article/opinion/letter-to-bs-what-is-the-politics-of-meghalaya-about-apart-from-income-118123100901_1.html
37,2019-01-01,"
					 					 Letter to BS: Landslide win for PM Sheikh Hasina in Bangladesh polls					 ",Hasina has been lauded for boosting economic growth in the poor South Asian nation and for accommodating Rohingya refugees who fled from neighbouring Myanmar,https://www.business-standard.com/article/opinion/letter-to-bs-landslide-win-for-pm-sheikh-hasina-in-bangladesh-polls-118123100897_1.html
38,2019-01-01,"
					 					 Recognition for the bravehearts					 ",Setting up and running budget private schools isn't for the faint-hearted,https://www.business-standard.com/article/opinion/recognition-for-the-bravehearts-118123100856_1.html
39,2019-01-01,"
					 					 About 75% diversified equity schemes trail benchmark index: Study					 ","Experts believe some funds may have had to reallocate their portfolios because of categorisation, and were unable to focus on their investment objectives",https://www.business-standard.com/article/markets/nearly-three-in-four-diversified-equity-schemes-trail-benchmark-study-118123100978_1.html
40,2019-01-01,"
					 					 New US norms on seafood imports may cool demand for Indian shrimps: Icra					 ",The US is a major market for India's seafood exports and is valued at $7 billion,https://www.business-standard.com/article/markets/new-us-norms-may-cool-demand-for-indian-shrimps-in-2019-says-icra-report-118123100971_1.html
41,2019-01-01,"
					 					 From ICICI Bank to Bajaj Finance, 10 stocks to beat the market in 2019					 ",The Street expects the investment cycle in India to take off led by rising capacity utilisation and lower rates which coupled with rural-led consumption could boost corporate profits,https://www.business-standard.com/article/markets/from-icici-bank-to-bajaj-finance-10-stocks-to-beat-the-market-in-2019-118123100936_1.html
42,2019-01-01,"
					 					 Geopolitical risks, Lok Sabha polls to keep markets edgy in 2019: Experts					 ",Global growth is likely to slow next year as rising protectionism impedes trade growth and no one is quite sure which way the tariff war between China and the US is headed,https://www.business-standard.com/article/markets/geopolitical-risks-elections-to-keep-markets-edgy-in-2019-experts-118123100857_1.html
43,2019-01-01,"
					 					 MCX gold trades at discount to import price on duty cut reports					 ",Market players say the discount points to the possibility of a one per cent reduction in taxes on the precious metal,https://www.business-standard.com/article/markets/mcx-gold-trades-at-discount-to-import-price-on-duty-cut-reports-118123100785_1.html
44,2019-01-01,"
					 					 Delivery wagons to foldable phones, tech that will change your life in 2019					 ",Here's an annual roundup of the tech that will affect us in the year ahead,https://www.business-standard.com/article/technology/from-delivery-wagons-to-foldable-phones-tech-that-will-alter-lives-in-2019-119010100006_1.html
45,2019-01-01,"
					 					 Lessons from 2018: Don't be greedy, continue your SIPs to build a corpus					 ","When you buy a stock, especially a mid-and small-cap one, have a price target",https://www.business-standard.com/article/pf/lessons-from-2018-don-t-be-greedy-continue-your-sips-to-build-a-corpus-118123100992_1.html
46,2019-01-01,"
					 					 Sikh inmates to be kept away from Sajjan Kumar's ward in Mandoli Jail					 ","The sources said after the medical examination, he was led to ward number 1 and Sikh prisoners near that ward were shifted to other wards as a precautionary measure",https://www.business-standard.com/article/current-affairs/sikh-inmates-to-be-kept-away-from-sajjan-kumar-s-ward-in-mandoli-jail-118123100966_1.html
47,2019-01-01,"
					 					 Sabarimala temple row: Millions to form 620-km women's wall today					 ",The women will form the wall from Kasargod in northern Kerala to the southernmost district of Thiruvananthapuram,https://www.business-standard.com/article/current-affairs/sabarimala-temple-row-millions-to-form-620-km-women-s-wall-today-118123100962_1.html
48,2019-01-01,"
					 					 SpiceJet flight makes emergency landing at Ahmedabad due to technical issue					 ","The flight, carrying 83 persons including four crew members, departed from Ahmedabad at 3.09 pm for Jodhpur",https://www.business-standard.com/article/current-affairs/spicejet-flight-makes-emergency-landing-at-ahmedabad-due-to-technical-issue-118123100919_1.html
49,2019-01-01,"
					 					 Delhi's air quality remains severe on New Year's eve, might worsen					 ","According to the CPCB data, 25 areas in the national capital recorded 'severe' pollution, while nine witnessed 'very poor' air quality",https://www.business-standard.com/article/current-affairs/delhi-s-air-quality-remains-severe-on-new-year-s-eve-might-worsen-118123100724_1.html
50,2019-01-01,"
					 					 Foreigners can directly fly to Andamans as it's an immigration point now					 ",The decision came more than a month after the killing of an American national by members of a highly protected tribe in one of the islands of the Union territory,https://www.business-standard.com/article/current-affairs/foreigners-can-directly-fly-to-andamans-as-it-s-an-immigration-point-now-118123100352_1.html
51,2019-01-01,"
					 					 China ends freeze on video-game licensing, approves 80 new titles					 ",Tencent and peers from South Korea to Japan have rallied after the official China Securities Journal reported that regulators had reviewed and passed an initial batch of online games,https://www.business-standard.com/article/international/china-ends-freeze-on-video-game-licensing-approves-80-new-titles-119010100020_1.html
52,2019-01-01,"
					 					 Bangladesh PM Sheikh Hasina rejects poll rigging claims after landslide win					 ","Hasina won a third straight term in Sunday's election, with alliance led by her Awami League winning 287 of the 298 seats for which results had been declared",https://www.business-standard.com/article/international/bangladesh-pm-sheikh-hasina-rejects-poll-rigging-claims-after-landslide-win-118123101020_1.html
53,2019-01-01,"
					 					 New shopping via texting game will make buying things easier for you					 ","The more I've talked to retail industry people, the more it seems that every salesperson, brand and tech disrupter in fashion is getting into the texting game",https://www.business-standard.com/article/international/new-shopping-via-texting-game-will-make-buying-things-easier-for-you-118123100935_1.html
54,2019-01-01,"
					 					 From Bezos to Zuckerberg: World's billionaire winners and losers of 2018					 ","Singaporean billionaires fared the best in dollar terms, gaining $2.5 billion",https://www.business-standard.com/article/international/from-bezos-to-zuckerberg-world-s-billionaire-winners-and-losers-of-2018-118123100282_1.html
55,2019-01-01,"
					 					 How Jerome Powell's unscripted public remarks set stage for rocky 2019					 ",Powell took office in February determined to improve the Fed's communications with Congress and the public,https://www.business-standard.com/article/international/how-jerome-powell-s-unscripted-public-remarks-set-stage-for-rocky-2019-118123100198_1.html
56,2019-01-01,"
					 					 Sonia, Rahul not involved in Agusta case, BJP manufacturing lies: Antony					 ","'Without any iota of truth, they are trying to follow vendetta politics,' former defence minister A K Antony",https://www.business-standard.com/article/politics/sonia-rahul-not-involved-in-agusta-case-bjp-manufacturing-lies-antony-118123100737_1.html
57,2019-01-01,"
					 					 2018: A year when script shone brighter than A list actors at box office					 ","Some of the biggest hits of the year came from non A-list actors, while some of the biggest disappointments came from the superstars of Bollywood",https://www.business-standard.com/article/current-affairs/2018-a-year-when-script-shone-brighter-than-a-list-actors-at-box-office-118123100842_1.html
58,2019-01-01,"
					 					 Budget 2019: Railways may line up its highest-ever capex of Rs 1.7 trillion					 ",Sources said railway minister Piyush Goyal is of the opinion that there should be no shortage of funds for infrastructure works,https://www.business-standard.com/article/economy-policy/budget-2019-railways-may-line-up-its-highest-ever-capex-of-rs-1-7-trillion-118123101031_1.html
59,2019-01-02,"
					 					 Facebook's new role as global arbiter of mental distress is a tricky one					 ","Suicide is the second-leading cause of death among people ages 15 to 29 worldwide, according to the World Health Organization",https://www.business-standard.com/article/companies/facebook-s-new-role-as-global-arbiter-of-mental-distress-is-a-tricky-one-119010200037_1.html
60,2019-01-02,"
					 					 NCLT allows govt to reopen IL&FS; Group's books for the last 5 years					 ",The tribunal gave temporary relief to IL&FS auditors; ICAI proceedings will continue,https://www.business-standard.com/article/companies/nclt-allows-govt-to-reopen-il-fs-group-s-books-for-the-last-5-years-119010200034_1.html
61,2019-01-02,"
					 					 GST collections drop to Rs 94,726 cr in December, lowest in three months					 ","The Centre needs Rs 87,000 crore in January, February and March at least to recoup this shortfall",https://www.business-standard.com/article/economy-policy/gst-collections-drop-to-rs-94-726-cr-in-december-lowest-in-three-months-119010200032_1.html
62,2019-01-02,"
					 					 RBI allows one-time restructuring of MSME loans of up to Rs 25 crore					 ","To be eligible, the MSME account should remain a 'standard asset' as of January 1",https://www.business-standard.com/article/finance/rbi-allows-one-time-restructuring-of-msme-loans-of-up-to-rs-25-crore-119010200026_1.html
63,2019-01-02,"
					 					 Hero's Munjal proposes GST rate cut for two-wheelers, Bajaj disposes					 ",Munjal's remarks come against the backdrop of slowing two-wheeler sales of Hero and others in the domestic market after years of double digit growth,https://www.business-standard.com/article/companies/hero-s-munjal-proposes-gst-rate-cut-for-two-wheelers-bajaj-disposes-119010300035_1.html
64,2019-01-02,"
					 					 Vicious cycle of polls, loan waivers must end to empower farmers: PM Modi					 ",The government is now considering three options for a relief package to help farmers suffering because of low crop prices at a cost of as much as Rs 3 trillion,https://www.business-standard.com/article/politics/vicious-cycle-of-polls-loan-waivers-must-end-to-empower-farmers-pm-modi-119010100927_1.html
65,2019-01-02,"
					 					 Airlines get a flying start in 2019 as jet fuel price is slashed by 14%					 ",This is the second consecutive drop in jet fuel price and the sharpest cut since November 2008,https://www.business-standard.com/article/companies/airlines-get-a-flying-start-in-2019-as-jet-fuel-price-is-slashed-by-14-119010200044_1.html
66,2019-01-02,"
					 					 Passenger vehicle sales dip in December on weak sentiment, unsold stock					 ","An overall increase in cost of ownership, including a higher rate of interest on finance have weighed on buyer sentiment",https://www.business-standard.com/article/companies/passenger-vehicle-sales-dip-in-december-on-weak-sentiment-unsold-stock-119010200041_1.html
67,2019-01-02,"
					 					 With 65% fall, Voda Idea among worst performing Asia Pacific stocks in 2018					 ",Data compiled by Bloomberg shows the stock of the telecom major was among the top 5 losers in the regional index in local currency terms,https://www.business-standard.com/article/companies/with-65-fall-voda-idea-among-worst-performing-asia-pacific-stocks-in-2018-119010200039_1.html
68,2019-01-02,"
					 					 Facebook data scandals stoke criticism that a privacy watchdog rarely bites					 ","Cambridge Analytica data leak set off a reckoning for Facebook and a far-reaching debate about the tech industry, which has collected more information than almost any other in history",https://www.business-standard.com/article/companies/facebook-data-scandals-stoke-criticism-that-a-privacy-watchdog-rarely-bites-119010200035_1.html
69,2019-01-02,"
					 					 Margin gains ahead for Pidilite on lower crude prices, stronger rupee					 ","After Q2FY19, analysts had cut their earnings estimates of consumer firms, amid higher input costs on the back of high oil prices and a weakening Rupee",https://www.business-standard.com/article/companies/margin-gains-ahead-for-pidilite-on-lower-crude-prices-stronger-rupee-119010200028_1.html
70,2019-01-02,"
					 					 What lies ahead for banking, realty sectors in 2019? Here's what CEOs say					 ","After experiencing extreme pressures from stressed loans and provisioning for them for many quarters, banks can look for better days in 2019, says Union Bank of India CEO",https://www.business-standard.com/article/companies/what-lies-ahead-for-banking-realty-sectors-in-2019-here-s-what-ceos-say-119010200019_1.html
71,2019-01-02,"
					 					 Paytm Payments Bank resumes KYC for bank, wallet customers after RBI nod					 ",Paytm Payments Bank aims to acquire 100 million additional customers by the end of 2019,https://www.business-standard.com/article/companies/paytm-payments-bank-resumes-kyc-for-bank-wallet-customers-after-rbi-nod-119010100849_1.html
72,2019-01-02,"
					 					 Natco Pharma shifts focus from US, to spend 70% funds in emerging markets					 ","60-70% of the R&D spend will be for developing portfolio in Brazil, Canada, China & India",https://www.business-standard.com/article/companies/natco-pharma-shifts-focus-from-us-to-spend-70-funds-in-emerging-markets-119010100839_1.html
73,2019-01-02,"
					 					 Need special interest groups for AI adoption in India: HCL co-founder					 ","With the advent of new technology offerings like AI, and machine learning, among others, the industry veteran is of the opinion that companies will have to change with time to stay relevant",https://www.business-standard.com/article/companies/need-special-interest-groups-for-ai-adoption-in-india-hcl-co-founder-119010100773_1.html
74,2019-01-02,"
					 					 Indian passengers can fly to Poland, Philippines without stopovers in 2019					 ","In 2017, around 60 million passengers flew on international routes to/from India",https://www.business-standard.com/article/companies/indian-passengers-to-fly-without-stopovers-to-poland-philippines-in-2019-119010100684_1.html
75,2019-01-02,"
					 					 Air India working to improve services, expand networks: CMD Pradeep Kharola					 ","Air India is passing through a period of extremely difficult financial situation and is facing tough competition, Kharola said",https://www.business-standard.com/article/companies/air-india-working-to-improve-services-expand-networks-pradeep-kharola-119010100651_1.html
76,2019-01-02,"
					 					 Aurobindo Pharma USA recalls 80 lots of blood pressure drug from US					 ","To date, Aurobindo Pharma USA Inc has not received any reports of adverse events related to this recall, the company said",https://www.business-standard.com/article/companies/aurobindo-pharma-usa-recalls-80-lots-of-blood-pressure-drug-from-us-119010100459_1.html
77,2019-01-02,"
					 					 FSSAI to focus on enforcement of food standards in 2019: CEO Pawan Agarwal					 ","The new standards effective from January 1 are for all varieties of pulses, whole and decorticated pearl millet grains",https://www.business-standard.com/article/companies/fssai-to-focus-on-enforcement-of-food-standards-in-2019-ceo-pawan-agarwal-119010100392_1.html
78,2019-01-02,"
					 					 8 months on, few takers for Russia trade corridor developed by India					 ",Iran sanctions and a cheaper alternative trade route via Turkey main reasons,https://www.business-standard.com/article/economy-policy/8-months-on-few-takers-for-russia-trade-corridor-developed-by-india-119010100869_1.html
79,2019-01-02,"
					 					 Fresh agreement between India, Iran may start operations at Chabahar Port					 ",A central government team is visiting Chabahar Port to work out the modalities for a new or a revised agreement,https://www.business-standard.com/article/economy-policy/fresh-agreement-between-india-iran-may-start-operations-at-chabahar-port-119010100882_1.html
80,2019-01-02,"
					 					 Real-time price, demand forecast for select crops from next kharif season					 ","The forecast is expected to be available from the 2019 kharif season for a few crops and will be expanded to cover others, depending on the success of the models",https://www.business-standard.com/article/economy-policy/real-time-price-demand-forecast-for-select-crops-from-next-kharif-season-119010100896_1.html
81,2019-01-02,"
					 					 SMEs getting training from IISc centre to reach out to end-customers					 ",SMEs are developing products to reach out to end-customers directly and grow bigger,https://www.business-standard.com/article/economy-policy/smes-getting-training-from-iisc-centre-to-reach-out-to-end-customers-119010200029_1.html
82,2019-01-02,"
					 					 From financials to people issues, 2019 may well be the year of reckoning					 ","Are we looking at reduced terms for CEOs at private banks, say not more than two-terms? Don't be surprised if this were to happen",https://www.business-standard.com/article/economy-policy/from-financials-to-people-issues-2019-may-well-be-the-year-of-reckoning-119010200011_1.html
83,2019-01-02,"
					 					 Govt waives late fee for GST returns during July 2017-September 2018					 ",The fee for late filing of the returns is Rs 25 per day for Central GST and an equal amount under State GST,https://www.business-standard.com/article/economy-policy/govt-waives-late-fee-for-gst-returns-during-july-2017-september-2018-119010100819_1.html
84,2019-01-02,"
					 					 UPI transactions rise 25%, cross Rs 1 trillion mark in December					 ",The volume of UPI transactions for December stood at 620 million,https://www.business-standard.com/article/economy-policy/upi-transactions-rise-25-cross-rs-1-trillion-mark-in-december-119010100767_1.html
85,2019-01-02,"
					 					 There is juice in it: Sugarcane-based ethanol can help India's energy needs					 ","In terms of efficiency in limiting carbon emissions, ethanol extracted from sugarcane scores over fuel derived from corn",https://www.business-standard.com/article/economy-policy/there-is-juice-in-it-sugarcane-based-ethanol-can-help-india-s-energy-needs-119010100855_1.html
86,2019-01-02,"
					 					 Govt notifies new annual GST return forms; to be filed by June 30					 ","GSTR-9 is the annual return form for normal taxpayers, GSTR-9A is for composition taxpayers, while GSTR-9C is a reconciliation statement",https://www.business-standard.com/article/economy-policy/govt-notifies-new-annual-gst-return-forms-to-be-filed-by-june-30-119010100735_1.html
87,2019-01-02,"
					 					 Ayushman Bharat a game changer, 7 lakh patients treated in 100 days: FM					 ","On an average 5,000 claims are being settled every day since its roll out on September 23, 2018, says Arun Jaitley",https://www.business-standard.com/article/economy-policy/ayushman-bharat-a-game-changer-7-lakh-patients-treated-in-100-days-fm-119010100471_1.html
88,2019-01-02,"
					 					 External benchmarks for loans may lead to face-off between banks, NBFCs					 ",Banks are to link retail loans to external benchmarks; finance companies may be next,https://www.business-standard.com/article/finance/external-benchmarks-for-loans-may-lead-to-face-off-between-banks-nbfcs-119010200021_1.html
89,2019-01-02,"
					 					 A call for timely action					 ","After the IL&FS crisis, the RBI feels that the oversight framework related to the financial corporations need to be geared for timely measures",https://www.business-standard.com/article/finance/a-call-for-timely-action-119010100905_1.html
90,2019-01-02,"
					 					 Cheering madrasas					 ","Madrasas, according to Ms Borker, changed the lives of Muslim girls. Otherwise, they may have been still stuck at home, changing nappies",https://www.business-standard.com/article/beyond-business/cheering-madrasas-119010100904_1.html
91,2019-01-02,"
					 					 Letter to BS: Loan waiver not the perfect solution to farm distress					 ",A lower interest rate will go a long way in reducing the input cost for the farmer,https://www.business-standard.com/article/opinion/letter-to-bs-loan-waiver-not-the-perfect-solution-to-farm-distress-119010100917_1.html
92,2019-01-02,"
					 					 Letter to BS: Utility will gradually replace technology in urban mobility					 ",Infrastructure modification may be difficult and costly but not impossible,https://www.business-standard.com/article/opinion/letter-to-bs-utility-will-gradually-replace-technology-in-urban-mobility-119010100915_1.html
93,2019-01-02,"
					 					 Amethi set for high-voltage Friday as Smriti Irani, Rahul Gandhi visit					 ","The Bharatiya Janata Party has made a strong push for Amethi since the 2014 Lok Sabha elections, when Irani lost to Gandhi",https://www.business-standard.com/article/opinion/amethi-set-for-high-voltage-friday-as-smriti-irani-rahul-gandhi-visit-119010100912_1.html
94,2019-01-02,"
					 					 The importance of de-risking PE buyouts					 ",PrivateEquity funds ought to consider forming consortiums. This will not only allow such investors to overcome capacity issues but also help distribute their risks,https://www.business-standard.com/article/opinion/the-importance-of-de-risking-pe-buyouts-119010100897_1.html
95,2019-01-02,"
					 					 Divorced from reason					 ","In its current form, the triple talaq Bill is flawed",https://www.business-standard.com/article/opinion/divorced-from-reason-119010100879_1.html
96,2019-01-02,"
					 					 The 2019 media resolutions					 ","Informed lobbying, more communication with consumers and fighting hate with civility on social media should be the industry's resolutions this year",https://www.business-standard.com/article/opinion/the-2019-media-resolutions-119010100883_1.html
97,2019-01-02,"
					 					 Mr Modi is right					 ",PM deserves credit for resisting nationwide farm loan waiver,https://www.business-standard.com/article/opinion/mr-modi-is-right-119010100868_1.html
